,DateTime,ResolutionCode,AreaCode,AreaTypeCode,AreaName,MapCode,ProductionType,ActualGenerationOutput,ActualConsumption,UpdateTime,FlowValue
174,2018-01-18 08:45:00.000,PT15M,10Y1001A1001A83F,CTY,DE CTY,DE,Waste,559.84,,2021-11-22 15:08:16,0.0
175,2018-01-18 08:45:00.000,PT15M,10YDE-RWENET---I,CTA,DE(Amprion) CTA,DE_Amprion,Other renewable,117.61,,2018-12-11 15:18:54,0.0
176,2018-01-18 08:45:00.000,PT15M,10Y1001A1001A63L,BZN,DE-AT-LU BZN,DE_AT_LU,Waste,659.84,0.0,2021-11-22 15:41:47,0.0
177,2018-01-18 08:45:00.000,PT15M,10Y1001A1001A83F,CTY,DE CTY,DE,Other renewable,207.09,,2021-02-28 07:16:47,0.0
178,2018-01-18 08:45:00.000,PT15M,10Y1001A1001A63L,BZN,DE-AT-LU BZN,DE_AT_LU,Other renewable,207.09,0.0,2019-02-15 22:49:39,0.0
179,2018-01-18 09:30:00.000,PT15M,10YDE-ENBW-----N,CTA,DE(TransnetBW) CTA,DE_TransnetBW,Fossil Gas,0.0,0.84,2018-01-18 11:01:27,0.0
180,2018-01-18 09:30:00.000,PT15M,10YDE-ENBW-----N,CTA,DE(TransnetBW) CTA,DE_TransnetBW,Biomass,510.0,,2021-02-27 09:52:23,0.0
181,2018-01-18 08:00:00.000,PT60M,10YFR-RTE------C,CTA,FR CTA,FR,Fossil Gas,3973.0,,2018-01-18 11:01:29,0.0
182,2018-01-18 08:00:00.000,PT60M,10YFR-RTE------C,CTA,FR CTA,FR,Hydro Pumped Storage,2436.0,,2018-01-18 11:01:30,0.0
183,2018-01-18 08:00:00.000,PT60M,10YFR-RTE------C,CTA,FR CTA,FR,Hydro Water Reservoir,2652.0,,2018-01-18 11:01:30,0.0
184,2018-01-18 08:00:00.000,PT60M,10YFR-RTE------C,CTA,FR CTA,FR,Biomass,277.0,,2018-01-18 11:01:30,0.0
185,2018-01-18 08:00:00.000,PT60M,10YFR-RTE------C,CTA,FR CTA,FR,Fossil Oil,212.0,,2018-01-18 11:01:30,0.0
186,2018-01-18 08:00:00.000,PT60M,10YFR-RTE------C,CTA,FR CTA,FR,Fossil Hard coal,431.0,,2018-01-18 11:01:30,0.0
187,2018-01-18 08:00:00.000,PT60M,10YFR-RTE------C,CTA,FR CTA,FR,Waste,241.0,,2018-01-18 11:01:31,0.0
188,2018-01-18 08:00:00.000,PT60M,10YFR-RTE------C,CTA,FR CTA,FR,Solar,539.0,,2018-01-18 11:01:31,0.0
189,2018-01-18 08:00:00.000,PT60M,10YFR-RTE------C,CTA,FR CTA,FR,Nuclear,57087.0,,2018-01-18 11:01:31,0.0
190,2018-01-18 08:00:00.000,PT60M,10YFR-RTE------C,CTA,FR CTA,FR,Hydro Run-of-river and poundage,6431.0,,2018-01-18 11:01:31,0.0
191,2018-01-18 08:00:00.000,PT60M,10YFR-RTE------C,CTA,FR CTA,FR,Wind Onshore,9670.0,,2018-01-18 11:01:31,0.0
192,2018-01-18 09:30:00.000,PT15M,10YDE-ENBW-----N,CTA,DE(TransnetBW) CTA,DE_TransnetBW,Fossil Oil,0.14,,2021-02-27 15:51:48,0.0
193,2018-01-18 09:30:00.000,PT15M,10YDE-ENBW-----N,CTA,DE(TransnetBW) CTA,DE_TransnetBW,Fossil Hard coal,1109.6,,2021-02-27 13:36:32,0.0
194,2018-01-18 09:30:00.000,PT15M,10YDE-ENBW-----N,CTA,DE(TransnetBW) CTA,DE_TransnetBW,Hydro Run-of-river and poundage,553.79,,2021-02-27 18:48:53,0.0
195,2018-01-18 09:00:00.000,PT15M,10YDE-ENBW-----N,CTA,DE(TransnetBW) CTA,DE_TransnetBW,Wind Onshore,1239.3,,2021-02-28 07:23:44,0.0
196,2018-01-18 08:00:00.000,PT60M,10YFR-RTE------C,BZN,FR BZN,FR,Nuclear,57087.0,,2018-01-18 11:01:35,0.0
197,2018-01-18 08:00:00.000,PT60M,10YFR-RTE------C,BZN,FR BZN,FR,Hydro Pumped Storage,2436.0,,2018-01-18 11:01:35,0.0
198,2018-01-18 08:00:00.000,PT60M,10YFR-RTE------C,BZN,FR BZN,FR,Wind Onshore,9670.0,,2018-01-18 11:01:35,0.0
199,2018-01-18 08:00:00.000,PT60M,10YFR-RTE------C,CTY,FR CTY,FR,Nuclear,57087.0,,2018-01-18 11:01:35,0.0
200,2018-01-18 08:00:00.000,PT60M,10YFR-RTE------C,BZN,FR BZN,FR,Solar,539.0,,2018-01-18 11:01:35,0.0
201,2018-01-18 08:00:00.000,PT60M,10YFR-RTE------C,CTY,FR CTY,FR,Hydro Pumped Storage,2436.0,,2018-01-18 11:01:35,0.0
202,2018-01-18 08:00:00.000,PT60M,10YFR-RTE------C,CTY,FR CTY,FR,Solar,539.0,,2018-01-18 11:01:36,0.0
203,2018-01-18 08:00:00.000,PT60M,10YFR-RTE------C,CTY,FR CTY,FR,Wind Onshore,9670.0,,2018-01-18 11:01:36,0.0
204,2018-01-18 08:00:00.000,PT60M,10YFR-RTE------C,CTY,FR CTY,FR,Fossil Oil,212.0,,2018-01-18 11:01:36,0.0
205,2018-01-18 08:00:00.000,PT60M,10YFR-RTE------C,CTY,FR CTY,FR,Fossil Gas,3973.0,,2018-01-18 11:01:36,0.0
206,2018-01-18 08:00:00.000,PT60M,10YFR-RTE------C,BZN,FR BZN,FR,Fossil Gas,3973.0,,2018-01-18 11:01:36,0.0
207,2018-01-18 09:30:00.000,PT15M,10YDE-ENBW-----N,CTA,DE(TransnetBW) CTA,DE_TransnetBW,Solar,155.0,,2021-02-28 05:17:48,0.0
208,2018-01-18 08:00:00.000,PT60M,10YFR-RTE------C,BZN,FR BZN,FR,Fossil Oil,212.0,,2018-01-18 11:01:37,0.0
209,2018-01-18 08:00:00.000,PT60M,10YFR-RTE------C,BZN,FR BZN,FR,Hydro Water Reservoir,2652.0,,2018-01-18 11:01:37,0.0
210,2018-01-18 08:00:00.000,PT60M,10YFR-RTE------C,BZN,FR BZN,FR,Fossil Hard coal,431.0,,2018-01-18 11:01:38,0.0
211,2018-01-18 08:00:00.000,PT60M,10YFR-RTE------C,CTY,FR CTY,FR,Hydro Water Reservoir,2652.0,,2018-01-18 11:01:38,0.0
212,2018-01-18 08:00:00.000,PT60M,10YFR-RTE------C,CTY,FR CTY,FR,Fossil Hard coal,431.0,,2018-01-18 11:01:39,0.0
213,2018-01-18 08:00:00.000,PT60M,10YFR-RTE------C,CTY,FR CTY,FR,Waste,241.0,,2018-01-18 11:01:39,0.0
214,2018-01-18 08:00:00.000,PT60M,10YFR-RTE------C,CTY,FR CTY,FR,Biomass,277.0,,2018-01-18 11:01:39,0.0
215,2018-01-18 08:00:00.000,PT60M,10YFR-RTE------C,BZN,FR BZN,FR,Hydro Run-of-river and poundage,6431.0,,2018-01-18 11:01:39,0.0
216,2018-01-18 08:00:00.000,PT60M,10YFR-RTE------C,CTY,FR CTY,FR,Hydro Run-of-river and poundage,6431.0,,2018-01-18 11:01:40,0.0
217,2018-01-18 08:00:00.000,PT60M,10YFR-RTE------C,BZN,FR BZN,FR,Waste,241.0,,2018-01-18 11:01:40,0.0
218,2018-01-18 08:00:00.000,PT60M,10YFR-RTE------C,BZN,FR BZN,FR,Biomass,277.0,,2018-01-18 11:01:40,0.0
219,2018-01-18 08:45:00.000,PT15M,10Y1001A1001A63L,BZN,DE-AT-LU BZN,DE_AT_LU,Fossil Gas,7708.01,0.8,2020-05-05 16:50:46,0.0
220,2018-01-18 09:15:00.000,PT15M,10Y1001A1001A83F,CTY,DE CTY,DE,Fossil Oil,191.32,,2021-02-27 18:46:53,0.0
221,2018-01-18 08:45:00.000,PT15M,10Y1001A1001A63L,BZN,DE-AT-LU BZN,DE_AT_LU,Biomass,5207.36,0.0,2018-05-30 16:29:38,0.0
222,2018-01-18 08:45:00.000,PT15M,10Y1001A1001A63L,BZN,DE-AT-LU BZN,DE_AT_LU,Fossil Hard coal,5802.32,0.0,2020-05-05 16:50:03,0.0
223,2018-01-18 08:45:00.000,PT15M,10Y1001A1001A63L,BZN,DE-AT-LU BZN,DE_AT_LU,Fossil Oil,190.26,0.0,2020-10-06 11:48:29,0.0
224,2018-01-18 08:45:00.000,PT15M,10Y1001A1001A63L,BZN,DE-AT-LU BZN,DE_AT_LU,Hydro Run-of-river and poundage,5259.78,0.0,2018-04-01 04:52:19,0.0
225,2018-01-18 09:30:00.000,PT15M,10YDE-ENBW-----N,CTA,DE(TransnetBW) CTA,DE_TransnetBW,Nuclear,2698.84,,2021-02-27 21:38:28,0.0
226,2018-01-18 09:30:00.000,PT15M,10YDE-ENBW-----N,CTA,DE(TransnetBW) CTA,DE_TransnetBW,Hydro Water Reservoir,28.95,,2021-02-27 19:54:39,0.0
227,2018-01-18 09:30:00.000,PT15M,10YDE-ENBW-----N,CTA,DE(TransnetBW) CTA,DE_TransnetBW,Other renewable,8.0,,2021-02-28 04:18:16,0.0
228,2018-01-18 09:30:00.000,PT15M,10YDE-ENBW-----N,CTA,DE(TransnetBW) CTA,DE_TransnetBW,Hydro Pumped Storage,709.29,4.35,2021-06-09 16:25:36,0.0
229,2018-01-18 09:00:00.000,PT15M,10Y1001A1001A83F,CTY,DE CTY,DE,Nuclear,9309.38,,2021-02-28 01:48:05,0.0
230,2018-01-18 09:15:00.000,PT15M,10Y1001A1001A83F,CTY,DE CTY,DE,Hydro Water Reservoir,68.82,,2021-02-28 00:34:22,0.0
231,2018-01-18 09:00:00.000,PT15M,10Y1001A1001A83F,CTY,DE CTY,DE,Hydro Pumped Storage,2168.12,30.2,2021-12-09 10:56:47,0.0
232,2018-01-18 08:45:00.000,PT15M,10Y1001A1001A63L,BZN,DE-AT-LU BZN,DE_AT_LU,Hydro Pumped Storage,3532.74,91.6,2021-12-09 11:36:15,0.0
233,2018-01-18 08:45:00.000,PT15M,10Y1001A1001A63L,BZN,DE-AT-LU BZN,DE_AT_LU,Hydro Water Reservoir,666.62,0.0,2018-04-01 04:52:33,0.0
234,2018-01-18 09:15:00.000,PT15M,10YDE-EON------1,CTA,DE(TenneT DE) CTA,DE_TenneT_GER,Hydro Pumped Storage,349.24,0.0,2018-01-18 11:01:55,0.0
235,2018-01-18 09:15:00.000,PT15M,10YDE-EON------1,CTA,DE(TenneT DE) CTA,DE_TenneT_GER,Wind Onshore,12431.78,,2018-01-18 11:01:56,0.0
236,2018-01-18 09:15:00.000,PT15M,10YDE-EON------1,CTA,DE(TenneT DE) CTA,DE_TenneT_GER,Wind Offshore,3458.98,,2018-01-18 11:01:57,0.0
237,2018-01-18 09:15:00.000,PT15M,10YDE-EON------1,CTA,DE(TenneT DE) CTA,DE_TenneT_GER,Solar,386.43,,2018-01-20 01:17:00,0.0
238,2018-01-18 09:15:00.000,PT15M,10YDE-EON------1,CTA,DE(TenneT DE) CTA,DE_TenneT_GER,Fossil Oil,0.1,,2020-10-06 11:21:29,0.0
239,2018-01-18 09:15:00.000,PT15M,10YDE-EON------1,CTA,DE(TenneT DE) CTA,DE_TenneT_GER,Geothermal,19.04,,2021-02-09 16:16:15,0.0
240,2018-01-18 09:15:00.000,PT15M,10YDE-EON------1,CTA,DE(TenneT DE) CTA,DE_TenneT_GER,Other renewable,7.0,,2018-01-18 11:02:01,0.0
241,2018-01-18 09:15:00.000,PT15M,10YDE-EON------1,CTA,DE(TenneT DE) CTA,DE_TenneT_GER,Hydro Water Reservoir,39.87,,2018-01-18 11:02:02,0.0
242,2018-01-18 09:15:00.000,PT15M,10YDE-EON------1,CTA,DE(TenneT DE) CTA,DE_TenneT_GER,Fossil Brown coal/Lignite,20.96,,2020-05-05 15:53:31,0.0
243,2018-01-18 09:15:00.000,PT15M,10YDE-EON------1,CTA,DE(TenneT DE) CTA,DE_TenneT_GER,Other,130.0,,2018-01-18 11:02:03,0.0
244,2018-01-18 09:15:00.000,PT15M,10YDE-EON------1,CTA,DE(TenneT DE) CTA,DE_TenneT_GER,Biomass,2169.1,,2018-05-30 16:25:52,0.0
245,2018-01-18 09:15:00.000,PT15M,10YDE-EON------1,CTA,DE(TenneT DE) CTA,DE_TenneT_GER,Waste,232.44,,2021-11-22 12:51:19,0.0
246,2018-01-18 09:15:00.000,PT15M,10YDE-EON------1,CTA,DE(TenneT DE) CTA,DE_TenneT_GER,Fossil Gas,1337.18,,2020-05-05 15:53:06,0.0
247,2018-01-18 09:15:00.000,PT15M,10YDE-EON------1,CTA,DE(TenneT DE) CTA,DE_TenneT_GER,Nuclear,3960.28,,2018-01-18 11:02:04,0.0
248,2018-01-18 09:15:00.000,PT15M,10YDE-EON------1,CTA,DE(TenneT DE) CTA,DE_TenneT_GER,Fossil Hard coal,1628.38,,2020-05-05 15:53:52,0.0
249,2018-01-18 09:15:00.000,PT15M,10YDE-EON------1,CTA,DE(TenneT DE) CTA,DE_TenneT_GER,Hydro Run-of-river and poundage,962.85,,2018-01-18 11:02:05,0.0
250,2018-01-18 09:15:00.000,PT15M,10Y1001A1001A83F,CTY,DE CTY,DE,Wind Offshore,3675.28,,2018-01-18 11:02:06,0.0
251,2018-01-18 09:00:00.000,PT15M,10Y1001A1001A83F,CTY,DE CTY,DE,Wind Onshore,31489.65,,2021-02-28 09:40:23,0.0
252,2018-01-18 09:00:00.000,PT15M,10Y1001A1001A83F,CTY,DE CTY,DE,Solar,1099.38,,2021-02-28 08:35:03,0.0
253,2018-01-18 09:00:00.000,PT15M,10Y1001A1001A83F,CTY,DE CTY,DE,Fossil Brown coal/Lignite,15727.2,,2020-05-05 16:21:37,0.0
254,2018-01-18 09:00:00.000,PT15M,10Y1001A1001A83F,CTY,DE CTY,DE,Fossil Gas,5338.36,0.82,2020-05-05 16:21:15,0.0
255,2018-01-18 09:15:00.000,PT15M,10Y1001A1001A63L,BZN,DE-AT-LU BZN,DE_AT_LU,Wind Offshore,3675.28,,2018-01-18 11:02:12,0.0
256,2018-01-18 09:00:00.000,PT15M,10Y1001A1001A83F,CTY,DE CTY,DE,Fossil Hard coal,5380.08,,2021-02-27 15:48:30,0.0
257,2018-01-18 09:00:00.000,PT15M,10Y1001A1001A63L,BZN,DE-AT-LU BZN,DE_AT_LU,Fossil Brown coal/Lignite,15727.2,,2020-05-05 16:47:43,0.0
258,2018-01-18 08:45:00.000,PT15M,10Y1001A1001A63L,BZN,DE-AT-LU BZN,DE_AT_LU,Geothermal,22.44,0.0,2021-02-09 16:46:08,0.0
259,2018-01-18 08:45:00.000,PT15M,10Y1001A1001A63L,BZN,DE-AT-LU BZN,DE_AT_LU,Other,472.06,0.0,2018-12-11 15:18:59,0.0
260,2018-01-18 09:00:00.000,PT15M,10Y1001A1001A63L,BZN,DE-AT-LU BZN,DE_AT_LU,Nuclear,9309.38,,2021-02-28 05:53:35,0.0
261,2018-01-18 08:45:00.000,PT15M,10YAT-APG------L,CTA,AT CTA,AT,Geothermal,0.07,0.0,2018-01-18 11:02:22,0.0
262,2018-01-18 08:45:00.000,PT15M,10YAT-APG------L,CTA,AT CTA,AT,Other renewable,0.0,0.0,2018-01-18 11:02:23,0.0
263,2018-01-18 08:45:00.000,PT15M,10YAT-APG------L,CTA,AT CTA,AT,Fossil Gas,2366.4,0.0,2018-04-01 04:51:57,0.0
264,2018-01-18 08:45:00.000,PT15M,10YAT-APG------L,CTA,AT CTA,AT,Fossil Oil,0.0,0.0,2018-01-18 11:02:24,0.0
265,2018-01-18 08:45:00.000,PT15M,10YAT-APG------L,CTA,AT CTA,AT,Hydro Run-of-river and poundage,3400.0,0.0,2018-04-01 04:51:21,0.0
266,2018-01-18 08:45:00.000,PT15M,10YAT-APG------L,CTA,AT CTA,AT,Biomass,312.0,0.0,2018-01-18 11:02:25,0.0
267,2018-01-18 08:45:00.000,PT15M,10YAT-APG------L,CTA,AT CTA,AT,Fossil Hard coal,414.8,0.0,2018-01-19 23:31:26,0.0
268,2018-01-18 08:45:00.000,PT15M,10YAT-APG------L,CTA,AT CTA,AT,Other,22.0,0.0,2018-01-18 11:02:26,0.0
269,2018-01-18 08:45:00.000,PT15M,10YAT-APG------L,CTA,AT CTA,AT,Hydro Water Reservoir,590.0,0.0,2018-04-01 04:51:22,0.0
270,2018-01-18 08:45:00.000,PT15M,10YAT-APG------L,CTA,AT CTA,AT,Waste,100.0,0.0,2018-01-18 11:02:27,0.0
271,2018-01-18 08:45:00.000,PT15M,10YAT-APG------L,CTA,AT CTA,AT,Hydro Pumped Storage,1275.2,0.0,2018-04-01 04:52:23,0.0
272,2018-01-18 08:45:00.000,PT15M,10YAT-APG------L,CTY,AT CTY,AT,Fossil Gas,2366.4,0.0,2018-04-01 04:53:00,0.0
273,2018-01-18 08:45:00.000,PT15M,10YAT-APG------L,CTY,AT CTY,AT,Biomass,312.0,0.0,2018-01-18 11:02:29,0.0
274,2018-01-18 08:45:00.000,PT15M,10YAT-APG------L,CTY,AT CTY,AT,Hydro Water Reservoir,590.0,0.0,2018-04-01 04:52:46,0.0
275,2018-01-18 08:45:00.000,PT15M,10YAT-APG------L,CTY,AT CTY,AT,Hydro Pumped Storage,1275.2,0.0,2018-04-01 04:52:51,0.0
276,2018-01-18 08:45:00.000,PT15M,10YAT-APG------L,CTY,AT CTY,AT,Other,22.0,0.0,2018-01-18 11:02:31,0.0
277,2018-01-18 08:45:00.000,PT15M,10YAT-APG------L,CTY,AT CTY,AT,Geothermal,0.07,0.0,2018-01-18 11:02:32,0.0
278,2018-01-18 08:45:00.000,PT15M,10YAT-APG------L,CTY,AT CTY,AT,Hydro Run-of-river and poundage,3400.0,0.0,2018-04-01 04:54:06,0.0
279,2018-01-18 08:45:00.000,PT15M,10YAT-APG------L,CTY,AT CTY,AT,Fossil Hard coal,414.8,0.0,2018-01-19 23:31:15,0.0
280,2018-01-18 08:45:00.000,PT15M,10YAT-APG------L,CTY,AT CTY,AT,Fossil Oil,0.0,0.0,2018-01-18 11:02:36,0.0
281,2018-01-18 08:45:00.000,PT15M,10YAT-APG------L,CTY,AT CTY,AT,Waste,100.0,0.0,2018-01-18 11:02:36,0.0
282,2018-01-18 08:45:00.000,PT15M,10YAT-APG------L,CTY,AT CTY,AT,Other renewable,0.0,0.0,2018-01-18 11:02:37,0.0
283,2018-01-18 07:00:00.000,PT60M,10YNO-2--------T,BZN,NO2 BZN,NO2,Fossil Gas,3.5,,2018-01-18 11:02:38,0.0
284,2018-01-18 07:00:00.000,PT60M,10Y1001A1001A48H,BZN,NO5 BZN,NO5,Hydro Water Reservoir,5601.69,,2018-01-18 11:02:38,0.0
285,2018-01-18 07:00:00.000,PT60M,10Y1001A1001A48H,BZN,NO5 BZN,NO5,Hydro Run-of-river and poundage,6.63,,2018-01-18 11:02:38,0.0
286,2018-01-18 07:00:00.000,PT60M,10Y1001A1001A48H,BZN,NO5 BZN,NO5,Other,0.4,,2018-01-18 11:02:38,0.0
287,2018-01-18 07:00:00.000,PT60M,10YNO-3--------J,BZN,NO3 BZN,NO3,Wind Onshore,108.93,,2018-01-18 11:02:38,0.0
288,2018-01-18 07:00:00.000,PT60M,10YNO-2--------T,BZN,NO2 BZN,NO2,Other,74.56,,2018-01-18 11:02:39,0.0
289,2018-01-18 07:00:00.000,PT60M,10YNO-1--------2,BZN,NO1 BZN,NO1,Wind Onshore,0.0,,2018-01-18 11:02:39,0.0
290,2018-01-18 07:00:00.000,PT60M,10YNO-2--------T,BZN,NO2 BZN,NO2,Hydro Water Reservoir,8521.55,,2018-01-19 13:02:11,0.0
291,2018-01-18 07:00:00.000,PT60M,10YNO-3--------J,BZN,NO3 BZN,NO3,Fossil Gas,34.99,,2018-01-18 11:02:39,0.0
292,2018-01-18 07:00:00.000,PT60M,10YNO-4--------9,BZN,NO4 BZN,NO4,Hydro Water Reservoir,3743.6,,2018-01-18 11:02:39,0.0
293,2018-01-18 07:00:00.000,PT60M,10YNO-1--------2,BZN,NO1 BZN,NO1,Hydro Run-of-river and poundage,853.48,,2018-01-18 11:02:40,0.0
294,2018-01-18 07:00:00.000,PT60M,10YNO-1--------2,BZN,NO1 BZN,NO1,Other,3.67,,2018-01-18 11:02:40,0.0
295,2018-01-18 07:00:00.000,PT60M,10YNO-2--------T,BZN,NO2 BZN,NO2,Wind Onshore,205.63,,2018-01-18 11:02:40,0.0
296,2018-01-18 07:00:00.000,PT60M,10YNO-4--------9,BZN,NO4 BZN,NO4,Wind Onshore,198.17,,2018-01-18 11:02:40,0.0
297,2018-01-18 07:00:00.000,PT60M,10YNO-3--------J,BZN,NO3 BZN,NO3,Hydro Water Reservoir,3232.16,,2018-01-18 11:02:41,0.0
298,2018-01-18 07:00:00.000,PT60M,10YNO-3--------J,BZN,NO3 BZN,NO3,Other,0.22,,2018-01-18 11:02:41,0.0
299,2018-01-18 07:00:00.000,PT60M,10YNO-2--------T,BZN,NO2 BZN,NO2,Hydro Run-of-river and poundage,206.55,,2018-01-18 11:02:41,0.0
300,2018-01-18 07:00:00.000,PT60M,10YNO-1--------2,BZN,NO1 BZN,NO1,Fossil Gas,10.7,,2018-01-18 11:02:41,0.0
301,2018-01-18 07:00:00.000,PT60M,10YNO-0--------C,CTY,NO CTY,NO,Fossil Gas,342.05,,2018-01-18 11:02:41,0.0
302,2018-01-18 07:00:00.000,PT60M,10YNO-0--------C,CTA,NO CTA,NO,Fossil Gas,342.05,,2018-01-18 11:02:41,0.0
303,2018-01-18 07:00:00.000,PT60M,10YNO-0--------C,CTA,NO CTA,NO,Other,82.37,,2018-01-18 11:02:41,0.0
304,2018-01-18 07:00:00.000,PT60M,10YNO-0--------C,CTY,NO CTY,NO,Other,82.37,,2018-01-18 11:02:41,0.0
305,2018-01-18 07:00:00.000,PT60M,10YNO-0--------C,CTY,NO CTY,NO,Hydro Run-of-river and poundage,1125.49,,2018-01-18 11:02:41,0.0
306,2018-01-18 07:00:00.000,PT60M,10YNO-0--------C,CTA,NO CTA,NO,Hydro Run-of-river and poundage,1125.49,,2018-01-18 11:02:41,0.0
307,2018-01-18 07:00:00.000,PT60M,10YNO-0--------C,CTY,NO CTY,NO,Wind Onshore,512.73,,2018-01-18 11:02:42,0.0
308,2018-01-18 07:00:00.000,PT60M,10YNO-0--------C,CTA,NO CTA,NO,Wind Onshore,512.73,,2018-01-18 11:02:42,0.0
309,2018-01-18 07:00:00.000,PT60M,10YNO-0--------C,CTA,NO CTA,NO,Hydro Water Reservoir,22643.3,,2018-01-19 13:02:13,0.0
310,2018-01-18 07:00:00.000,PT60M,10YNO-0--------C,CTY,NO CTY,NO,Hydro Water Reservoir,22643.3,,2018-01-19 13:02:13,0.0
311,2018-01-18 07:00:00.000,PT60M,10YNO-1--------2,BZN,NO1 BZN,NO1,Hydro Water Reservoir,1544.3,,2018-01-18 11:02:44,0.0
312,2018-01-18 07:00:00.000,PT60M,10Y1001A1001A48H,BZN,NO5 BZN,NO5,Wind Onshore,0.0,,2018-01-18 11:02:46,0.0
313,2018-01-18 07:00:00.000,PT60M,10YNO-4--------9,BZN,NO4 BZN,NO4,Fossil Gas,188.95,,2018-01-18 11:02:48,0.0
314,2018-01-18 07:00:00.000,PT60M,10YNO-4--------9,BZN,NO4 BZN,NO4,Other,3.52,,2018-01-18 11:02:48,0.0
315,2018-01-18 08:00:00.000,PT60M,10YCS-SERBIATSOV,CTA,RS CTA,RS,Hydro Run-of-river and poundage,1581.0,,2018-01-18 13:02:50,0.0
316,2018-01-18 08:00:00.000,PT60M,10YCS-SERBIATSOV,CTA,RS CTA,RS,Fossil Brown coal/Lignite,3198.0,,2018-01-18 12:03:14,0.0
317,2018-01-18 08:00:00.000,PT60M,10YCS-SERBIATSOV,CTA,RS CTA,RS,Hydro Pumped Storage,0.0,,2018-01-18 11:02:56,0.0
318,2018-01-18 08:00:00.000,PT60M,10YCS-SERBIATSOV,CTA,RS CTA,RS,Other,59.0,,2018-01-18 11:02:56,0.0
319,2018-01-18 08:00:00.000,PT60M,10YCS-SERBIATSOV,CTA,RS CTA,RS,Hydro Water Reservoir,136.0,,2018-01-18 11:02:56,0.0
320,2018-01-18 08:00:00.000,PT60M,10YCS-SERBIATSOV,CTA,RS CTA,RS,Biomass,5.0,,2018-01-18 11:02:56,0.0
321,2018-01-18 08:00:00.000,PT60M,10YCS-SERBIATSOV,CTA,RS CTA,RS,Fossil Gas,2.0,,2018-01-18 11:02:56,0.0
322,2018-01-18 08:00:00.000,PT60M,10YCS-SERBIATSOV,CTY,RS CTY,RS,Hydro Water Reservoir,136.0,,2018-01-18 11:02:57,0.0
323,2018-01-18 08:00:00.000,PT60M,10YCS-SERBIATSOV,BZN,RS BZN,RS,Hydro Run-of-river and poundage,1581.0,,2018-01-18 13:02:51,0.0
324,2018-01-18 08:00:00.000,PT60M,10YCS-SERBIATSOV,BZN,RS BZN,RS,Hydro Pumped Storage,0.0,,2018-01-18 11:02:57,0.0
325,2018-01-18 08:00:00.000,PT60M,10YCS-SERBIATSOV,BZN,RS BZN,RS,Biomass,5.0,,2018-01-18 11:02:57,0.0
326,2018-01-18 08:00:00.000,PT60M,10YCS-SERBIATSOV,CTY,RS CTY,RS,Biomass,5.0,,2018-01-18 11:02:57,0.0
327,2018-01-18 08:00:00.000,PT60M,10YCS-SERBIATSOV,BZN,RS BZN,RS,Fossil Gas,2.0,,2018-01-18 11:02:57,0.0
328,2018-01-18 08:00:00.000,PT60M,10YCS-SERBIATSOV,BZN,RS BZN,RS,Fossil Brown coal/Lignite,3198.0,,2018-01-18 12:03:16,0.0
329,2018-01-18 08:00:00.000,PT60M,10YCS-SERBIATSOV,CTY,RS CTY,RS,Fossil Brown coal/Lignite,3198.0,,2018-01-18 12:03:16,0.0
330,2018-01-18 08:00:00.000,PT60M,10YCS-SERBIATSOV,CTY,RS CTY,RS,Hydro Pumped Storage,0.0,,2018-01-18 11:02:57,0.0
331,2018-01-18 08:00:00.000,PT60M,10YCS-SERBIATSOV,CTY,RS CTY,RS,Other,59.0,,2018-01-18 11:02:57,0.0
332,2018-01-18 08:00:00.000,PT60M,10YCS-SERBIATSOV,BZN,RS BZN,RS,Other,59.0,,2018-01-18 11:02:57,0.0
333,2018-01-18 08:00:00.000,PT60M,10YCS-SERBIATSOV,BZN,RS BZN,RS,Hydro Water Reservoir,136.0,,2018-01-18 11:02:57,0.0
334,2018-01-18 08:00:00.000,PT60M,10YCS-SERBIATSOV,CTY,RS CTY,RS,Hydro Run-of-river and poundage,1581.0,,2018-01-18 13:02:51,0.0
335,2018-01-18 08:00:00.000,PT60M,10YCS-SERBIATSOV,CTY,RS CTY,RS,Fossil Gas,2.0,,2018-01-18 11:02:57,0.0
336,2018-01-18 07:00:00.000,PT60M,10YNO-4--------9,BZN,NO4 BZN,NO4,Hydro Run-of-river and poundage,40.0,,2018-01-18 11:02:59,0.0
337,2018-01-18 07:00:00.000,PT60M,10YNO-3--------J,BZN,NO3 BZN,NO3,Hydro Run-of-river and poundage,18.83,,2018-01-18 11:02:59,0.0
338,2018-01-18 07:00:00.000,PT60M,10Y1001A1001A48H,BZN,NO5 BZN,NO5,Fossil Gas,103.91,,2018-01-18 11:03:00,0.0
339,2018-01-18 08:30:00.000,PT30M,10YGB----------A,CTA,UK(National Grid) CTA,GB,Fossil Gas,20859.0,,2018-01-18 11:03:02,0.0
340,2018-01-18 08:30:00.000,PT30M,10YGB----------A,CTA,UK(National Grid) CTA,GB,Hydro Run-of-river and poundage,495.0,,2018-01-18 11:03:02,0.0
341,2018-01-18 08:30:00.000,PT30M,10YGB----------A,CTA,UK(National Grid) CTA,GB,Fossil Hard coal,1827.0,,2018-01-18 11:03:02,0.0
342,2018-01-18 08:30:00.000,PT30M,10YGB----------A,CTA,UK(National Grid) CTA,GB,Hydro Pumped Storage,479.0,,2018-01-18 11:03:02,0.0
